モデルの接頭辞,feature_type,tag1,tag2,tag3,tag4,説明：属性名,データ型,同モデル内の日本語名 重複チェック,,feature_type+tag1+tag2+tag3+tag4,重複チェック,同モデル内の重複チェック,,属性名（1）_抽出,属性名（2）_抽出,属性名（3）_抽出,属性名（4）_抽出
unf,uro:Duct,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:riverCode,,,河川管理コード,,,,uro:Ducturo:RiverFacilityIdAttributeuro:riverCode,,,,uro:RiverFacilityIdAttribute,uro:riverCode,,
unf,uro:Duct,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:riverName,,,河川名称,,,,uro:Ducturo:RiverFacilityIdAttributeuro:riverName,,,,uro:RiverFacilityIdAttribute,uro:riverName,,
unf,uro:Duct,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:sideType,,,左右岸区分,,,,uro:Ducturo:RiverFacilityIdAttributeuro:sideType,,,,uro:RiverFacilityIdAttribute,uro:sideType,,
unf,uro:Duct,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:leftPost,,,左岸距離標,,,,uro:Ducturo:RiverFacilityIdAttributeuro:leftPost,,,,uro:RiverFacilityIdAttribute,uro:leftPost,,
unf,uro:Duct,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:leftDistance,,,左岸距離標追加距離,,,,uro:Ducturo:RiverFacilityIdAttributeuro:leftDistance,,,,uro:RiverFacilityIdAttribute,uro:leftDistance,,
unf,uro:Duct,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:rightPost,,,右岸距離標,,,,uro:Ducturo:RiverFacilityIdAttributeuro:rightPost,,,,uro:RiverFacilityIdAttribute,uro:rightPost,,
unf,uro:Duct,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:rightDistance,,,右岸距離標追加距離,,,,uro:Ducturo:RiverFacilityIdAttributeuro:rightDistance,,,,uro:RiverFacilityIdAttribute,uro:rightDistance,,
unf,uro:Duct,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:leftStartPost,,,左岸上流側距離標,,,,uro:Ducturo:RiverFacilityIdAttributeuro:leftStartPost,,,,uro:RiverFacilityIdAttribute,uro:leftStartPost,,
unf,uro:Duct,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:leftStartDistance,,,左岸上流側距離標追加距離,,,,uro:Ducturo:RiverFacilityIdAttributeuro:leftStartDistance,,,,uro:RiverFacilityIdAttribute,uro:leftStartDistance,,
unf,uro:Duct,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:leftEndPost,,,左岸下流側距離標,,,,uro:Ducturo:RiverFacilityIdAttributeuro:leftEndPost,,,,uro:RiverFacilityIdAttribute,uro:leftEndPost,,
unf,uro:Duct,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:leftEndDistance,,,左岸下流側距離標追加距離,,,,uro:Ducturo:RiverFacilityIdAttributeuro:leftEndDistance,,,,uro:RiverFacilityIdAttribute,uro:leftEndDistance,,
unf,uro:Duct,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:rightStartPost,,,右岸上流側距離標,,,,uro:Ducturo:RiverFacilityIdAttributeuro:rightStartPost,,,,uro:RiverFacilityIdAttribute,uro:rightStartPost,,
unf,uro:Duct,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:rightStartDistance,,,右岸上流側距離標追加距離,,,,uro:Ducturo:RiverFacilityIdAttributeuro:rightStartDistance,,,,uro:RiverFacilityIdAttribute,uro:rightStartDistance,,
unf,uro:Duct,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:rightEndPost,,,右岸下流側距離標,,,,uro:Ducturo:RiverFacilityIdAttributeuro:rightEndPost,,,,uro:RiverFacilityIdAttribute,uro:rightEndPost,,
unf,uro:Duct,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:rightEndDistance,,,右岸下流側距離標追加距離,,,,uro:Ducturo:RiverFacilityIdAttributeuro:rightEndDistance,,,,uro:RiverFacilityIdAttribute,uro:rightEndDistance,,
unf,uro:Duct,uro:frnFacilityAttribute.HarborFacility,,,,水域施設,,,,uro:DuctHarborFacility,,,,HarborFacility,,,
unf,uro:Duct,uro:frnFacilityAttribute.HarborFacility,uro:facilityId,,,対象施設内での識別子,,,,uro:DuctHarborFacilityuro:facilityId,,,,HarborFacility,uro:facilityId,,
unf,uro:Duct,uro:frnFacilityAttribute.HarborFacility,uro:facilityDetailType,,,施設種類,,,,uro:DuctHarborFacilityuro:facilityDetailType,,,,HarborFacility,uro:facilityDetailType,,
unf,uro:Duct,uro:frnFacilityAttribute.HarborFacility,uro:portName,,,港湾名,,,,uro:DuctHarborFacilityuro:portName,,,,HarborFacility,uro:portName,,
unf,uro:Duct,uro:frnFacilityAttribute.HarborFacility,uro:portStatus,,,港格,,,,uro:DuctHarborFacilityuro:portStatus,,,,HarborFacility,uro:portStatus,,
unf,uro:Duct,uro:frnFacilityAttribute.HarborFacility,uro:district,,,地区名,,,,uro:DuctHarborFacilityuro:district,,,,HarborFacility,uro:district,,
unf,uro:Duct,uro:frnFacilityAttribute.HarborFacility,uro:grantType,,,施設区分名,,,,uro:DuctHarborFacilityuro:grantType,,,,HarborFacility,uro:grantType,,
unf,uro:Duct,uro:frnFacilityAttribute.HarborFacility,uro:isDesignated,,,特定技術基準対象施設,,,,uro:DuctHarborFacilityuro:isDesignated,,,,HarborFacility,uro:isDesignated,,
unf,uro:Duct,uro:frnFacilityAttribute.HarborFacility,uro:degradationLevel,,,性能低下度,,,,uro:DuctHarborFacilityuro:degradationLevel,,,,HarborFacility,uro:degradationLevel,,
unf,uro:Duct,uro:frnFacilityAttribute.HarborFacility,uro:geologicalType,,,地質名,,,,uro:DuctHarborFacilityuro:geologicalType,,,,HarborFacility,uro:geologicalType,,
unf,uro:Duct,uro:frnFacilityAttribute.HarborFacility,uro:obstructingStructures,,,構造物による制限－構造物名,,,,uro:DuctHarborFacilityuro:obstructingStructures,,,,HarborFacility,uro:obstructingStructures,,
unf,uro:Duct,uro:frnFacilityAttribute.HarborFacility,uro:structuralLimitations,,,構造物による制限,,,,uro:DuctHarborFacilityuro:structuralLimitations,,,,HarborFacility,uro:structuralLimitations,,
unf,uro:Duct,uro:frnFacilityAttribute.HarborFacility,uro:length,,,延長,,,,uro:DuctHarborFacilityuro:length,,,,HarborFacility,uro:length,,
unf,uro:Duct,uro:frnFacilityAttribute.HarborFacility,uro:minimumWidth,,,幅員－最小,,,,uro:DuctHarborFacilityuro:minimumWidth,,,,HarborFacility,uro:minimumWidth,,
unf,uro:Duct,uro:frnFacilityAttribute.HarborFacility,uro:maximumWidth,,,幅員－最大,,,,uro:DuctHarborFacilityuro:maximumWidth,,,,HarborFacility,uro:maximumWidth,,
unf,uro:Duct,uro:frnFacilityAttribute.HarborFacility,uro:plannedDepth,,,水深－計画上の水深,,,,uro:DuctHarborFacilityuro:plannedDepth,,,,HarborFacility,uro:plannedDepth,,
unf,uro:Duct,uro:frnFacilityAttribute.HarborFacility,uro:currentDepth,,,水深－現在の水深,,,,uro:DuctHarborFacilityuro:currentDepth,,,,HarborFacility,uro:currentDepth,,
unf,uro:Duct,uro:frnFacilityAttribute.HarborFacility,uro:isDredged,,,浚渫の有無,,,,uro:DuctHarborFacilityuro:isDredged,,,,HarborFacility,uro:isDredged,,
unf,uro:Duct,uro:frnFacilityAttribute.HarborFacility,uro:areaType,,,内外区分,,,,uro:DuctHarborFacilityuro:areaType,,,,HarborFacility,uro:areaType,,
unf,uro:Duct,uro:frnFacilityAttribute.HarborFacility,uro:innerArea,,,面積_防波堤等の内側,,,,uro:DuctHarborFacilityuro:innerArea,,,,HarborFacility,uro:innerArea,,
unf,uro:Duct,uro:frnFacilityAttribute.HarborFacility,uro:outerArea,,,面積_防波堤等の外側,,,,uro:DuctHarborFacilityuro:outerArea,,,,HarborFacility,uro:outerArea,,
unf,uro:Duct,uro:frnFacilityAttribute.HarborFacility,uro:totalCost,,,事業費－総額,,,,uro:DuctHarborFacilityuro:totalCost,,,,HarborFacility,uro:totalCost,,
unf,uro:Duct,uro:frnFacilityAttribute.HarborFacility,uro:subsidy,,,事業費－補助金額,,,,uro:DuctHarborFacilityuro:subsidy,,,,HarborFacility,uro:subsidy,,
unf,uro:Duct,uro:frnFacilityAttribute.HarborFacility,uro:note,,,備考,,,,uro:DuctHarborFacilityuro:note,,,,HarborFacility,uro:note,,
unf,uro:Duct,uro:frnFacilityAttribute.PortProtectiveFacility,,,,外郭施設,,,,uro:DuctPortProtectiveFacility,,,,PortProtectiveFacility,,,
unf,uro:Duct,uro:frnFacilityAttribute.PortProtectiveFacility,uro:facilityId,,,対象施設内での識別子,,,,uro:DuctPortProtectiveFacilityuro:facilityId,,,,PortProtectiveFacility,uro:facilityId,,
unf,uro:Duct,uro:frnFacilityAttribute.PortProtectiveFacility,uro:facilityDetailType,,,施設種類,,,,uro:DuctPortProtectiveFacilityuro:facilityDetailType,,,,PortProtectiveFacility,uro:facilityDetailType,,
unf,uro:Duct,uro:frnFacilityAttribute.PortProtectiveFacility,uro:portName,,,港湾名,,,,uro:DuctPortProtectiveFacilityuro:portName,,,,PortProtectiveFacility,uro:portName,,
unf,uro:Duct,uro:frnFacilityAttribute.PortProtectiveFacility,uro:portStatus,,,港格,,,,uro:DuctPortProtectiveFacilityuro:portStatus,,,,PortProtectiveFacility,uro:portStatus,,
unf,uro:Duct,uro:frnFacilityAttribute.PortProtectiveFacility,uro:district,,,地区名,,,,uro:DuctPortProtectiveFacilityuro:district,,,,PortProtectiveFacility,uro:district,,
unf,uro:Duct,uro:frnFacilityAttribute.PortProtectiveFacility,uro:grantType,,,施設区分名,,,,uro:DuctPortProtectiveFacilityuro:grantType,,,,PortProtectiveFacility,uro:grantType,,
unf,uro:Duct,uro:frnFacilityAttribute.PortProtectiveFacility,uro:isDesignated,,,特定技術基準対象施設,,,,uro:DuctPortProtectiveFacilityuro:isDesignated,,,,PortProtectiveFacility,uro:isDesignated,,
unf,uro:Duct,uro:frnFacilityAttribute.PortProtectiveFacility,uro:degradationLevel,,,性能低下度,,,,uro:DuctPortProtectiveFacilityuro:degradationLevel,,,,PortProtectiveFacility,uro:degradationLevel,,
unf,uro:Duct,uro:frnFacilityAttribute.PortProtectiveFacility,uro:structureType,,,構造形式,,,,uro:DuctPortProtectiveFacilityuro:structureType,,,,PortProtectiveFacility,uro:structureType,,
unf,uro:Duct,uro:frnFacilityAttribute.PortProtectiveFacility,uro:mainMaterial,,,主要用材,,,,uro:DuctPortProtectiveFacilityuro:mainMaterial,,,,PortProtectiveFacility,uro:mainMaterial,,
unf,uro:Duct,uro:frnFacilityAttribute.PortProtectiveFacility,uro:totalCost,,,事業費－総額,,,,uro:DuctPortProtectiveFacilityuro:totalCost,,,,PortProtectiveFacility,uro:totalCost,,
unf,uro:Duct,uro:frnFacilityAttribute.PortProtectiveFacility,uro:subsidy,,,事業費－補助金額,,,,uro:DuctPortProtectiveFacilityuro:subsidy,,,,PortProtectiveFacility,uro:subsidy,,
unf,uro:Duct,uro:frnFacilityAttribute.PortProtectiveFacility,uro:note,,,備考,,,,uro:DuctPortProtectiveFacilityuro:note,,,,PortProtectiveFacility,uro:note,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,,,,係留施設,,,,uro:DuctMooringFacility,,,,MooringFacility,,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:facilityId,,,対象施設内での識別子,,,,uro:DuctMooringFacilityuro:facilityId,,,,MooringFacility,uro:facilityId,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:facilityDetailType,,,施設種類,,,,uro:DuctMooringFacilityuro:facilityDetailType,,,,MooringFacility,uro:facilityDetailType,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:portName,,,港湾名,,,,uro:DuctMooringFacilityuro:portName,,,,MooringFacility,uro:portName,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:portStatus,,,港格,,,,uro:DuctMooringFacilityuro:portStatus,,,,MooringFacility,uro:portStatus,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:district,,,地区名,,,,uro:DuctMooringFacilityuro:district,,,,MooringFacility,uro:district,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:grantType,,,施設区分名,,,,uro:DuctMooringFacilityuro:grantType,,,,MooringFacility,uro:grantType,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:isDesignated,,,特定技術基準対象施設,,,,uro:DuctMooringFacilityuro:isDesignated,,,,MooringFacility,uro:isDesignated,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:degradationLevel,,,性能低下度,,,,uro:DuctMooringFacilityuro:degradationLevel,,,,MooringFacility,uro:degradationLevel,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:mainPartLength,,,延長－取付部を除く延長,,,,uro:DuctMooringFacilityuro:mainPartLength,,,,MooringFacility,uro:mainPartLength,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:totalLength,,,延長－取付部を含む延長,,,,uro:DuctMooringFacilityuro:totalLength,,,,MooringFacility,uro:totalLength,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:facilityWidth,,,施設の幅,,,,uro:DuctMooringFacilityuro:facilityWidth,,,,MooringFacility,uro:facilityWidth,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:apronWidth,,,エプロン幅,,,,uro:DuctMooringFacilityuro:apronWidth,,,,MooringFacility,uro:apronWidth,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:plannedDepth,,,水深－計画上の水深,,,,uro:DuctMooringFacilityuro:plannedDepth,,,,MooringFacility,uro:plannedDepth,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:currentDepth,,,水深－現在の水深,,,,uro:DuctMooringFacilityuro:currentDepth,,,,MooringFacility,uro:currentDepth,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:area,,,面積,,,,uro:DuctMooringFacilityuro:area,,,,MooringFacility,uro:area,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:ceilingHeight,,,天端高,,,,uro:DuctMooringFacilityuro:ceilingHeight,,,,MooringFacility,uro:ceilingHeight,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:gravityResistant,,,耐重力,,,,uro:DuctMooringFacilityuro:gravityResistant,,,,MooringFacility,uro:gravityResistant,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:form,,,形態,,,,uro:DuctMooringFacilityuro:form,,,,MooringFacility,uro:form,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:mainVessels,,,主要利用船舶の種類,,,,uro:DuctMooringFacilityuro:mainVessels,,,,MooringFacility,uro:mainVessels,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:mooringPostWeight,,,附帯設備－係船柱の重さ,,,,uro:DuctMooringFacilityuro:mooringPostWeight,,,,MooringFacility,uro:mooringPostWeight,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:numberOfMooringPosts,,,附帯設備－係船柱の数,,,,uro:DuctMooringFacilityuro:numberOfMooringPosts,,,,MooringFacility,uro:numberOfMooringPosts,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:resistantMaterial,,,附帯設備－防げん材,,,,uro:DuctMooringFacilityuro:resistantMaterial,,,,MooringFacility,uro:resistantMaterial,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:lighting,,,附帯設備－照明設備,,,,uro:DuctMooringFacilityuro:lighting,,,,MooringFacility,uro:lighting,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:stairs,,,附帯設備－階段等,,,,uro:DuctMooringFacilityuro:stairs,,,,MooringFacility,uro:stairs,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:lifesavingAppliances,,,附帯設備－救命設備の名称,,,,uro:DuctMooringFacilityuro:lifesavingAppliances,,,,MooringFacility,uro:lifesavingAppliances,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:numberOfLifesavingAppliances,,,附帯設備－救命設備の数,,,,uro:DuctMooringFacilityuro:numberOfLifesavingAppliances,,,,MooringFacility,uro:numberOfLifesavingAppliances,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:bumper,,,附帯設備－車止め,,,,uro:DuctMooringFacilityuro:bumper,,,,MooringFacility,uro:bumper,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:numberOfVehicleBoardings,,,附帯設備－車両乗降設備－基数,,,,uro:DuctMooringFacilityuro:numberOfVehicleBoardings,,,,MooringFacility,uro:numberOfVehicleBoardings,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:vehicleBoardingWidth,,,附帯設備－車両乗降設備－幅員,,,,uro:DuctMooringFacilityuro:vehicleBoardingWidth,,,,MooringFacility,uro:vehicleBoardingWidth,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:shipType,,,対象船舶－船型（D／W）,,,,uro:DuctMooringFacilityuro:shipType,,,,MooringFacility,uro:shipType,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:numberOfSeats,,,対象船舶－船席数,,,,uro:DuctMooringFacilityuro:numberOfSeats,,,,MooringFacility,uro:numberOfSeats,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:mainCargo,,,主要取扱貨物名,,,,uro:DuctMooringFacilityuro:mainCargo,,,,MooringFacility,uro:mainCargo,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:structureType,,,構造形式,,,,uro:DuctMooringFacilityuro:structureType,,,,MooringFacility,uro:structureType,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:mainMaterial,,,主要用材,,,,uro:DuctMooringFacilityuro:mainMaterial,,,,MooringFacility,uro:mainMaterial,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:totalCost,,,事業費－総額,,,,uro:DuctMooringFacilityuro:totalCost,,,,MooringFacility,uro:totalCost,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:subsidy,,,事業費－補助金額,,,,uro:DuctMooringFacilityuro:subsidy,,,,MooringFacility,uro:subsidy,,
unf,uro:Duct,uro:frnFacilityAttribute.MooringFacility,uro:note,,,備考,,,,uro:DuctMooringFacilityuro:note,,,,MooringFacility,uro:note,,
unf,uro:Duct,uro:frnFacilityAttribute.PortTransportationFacility,,,,臨港交通施設,,,,uro:DuctPortTransportationFacility,,,,PortTransportationFacility,,,
unf,uro:Duct,uro:frnFacilityAttribute.PortTransportationFacility,uro:facilityId,,,対象施設内での識別子,,,,uro:DuctPortTransportationFacilityuro:facilityId,,,,PortTransportationFacility,uro:facilityId,,
unf,uro:Duct,uro:frnFacilityAttribute.PortTransportationFacility,uro:facilityDetailType,,,施設種類,,,,uro:DuctPortTransportationFacilityuro:facilityDetailType,,,,PortTransportationFacility,uro:facilityDetailType,,
unf,uro:Duct,uro:frnFacilityAttribute.PortTransportationFacility,uro:portName,,,港湾名,,,,uro:DuctPortTransportationFacilityuro:portName,,,,PortTransportationFacility,uro:portName,,
unf,uro:Duct,uro:frnFacilityAttribute.PortTransportationFacility,uro:portStatus,,,港格,,,,uro:DuctPortTransportationFacilityuro:portStatus,,,,PortTransportationFacility,uro:portStatus,,
unf,uro:Duct,uro:frnFacilityAttribute.PortTransportationFacility,uro:district,,,地区名,,,,uro:DuctPortTransportationFacilityuro:district,,,,PortTransportationFacility,uro:district,,
unf,uro:Duct,uro:frnFacilityAttribute.PortTransportationFacility,uro:grantType,,,施設区分名,,,,uro:DuctPortTransportationFacilityuro:grantType,,,,PortTransportationFacility,uro:grantType,,
unf,uro:Duct,uro:frnFacilityAttribute.PortTransportationFacility,uro:isDesignated,,,特定技術基準対象施設,,,,uro:DuctPortTransportationFacilityuro:isDesignated,,,,PortTransportationFacility,uro:isDesignated,,
unf,uro:Duct,uro:frnFacilityAttribute.PortTransportationFacility,uro:degradationLevel,,,性能低下度,,,,uro:DuctPortTransportationFacilityuro:degradationLevel,,,,PortTransportationFacility,uro:degradationLevel,,
unf,uro:Duct,uro:frnFacilityAttribute.PortTransportationFacility,uro:structureType,,,構造形式,,,,uro:DuctPortTransportationFacilityuro:structureType,,,,PortTransportationFacility,uro:structureType,,
unf,uro:Duct,uro:frnFacilityAttribute.PortTransportationFacility,uro:startingPoint,,,起終点,,,,uro:DuctPortTransportationFacilityuro:startingPoint,,,,PortTransportationFacility,uro:startingPoint,,
unf,uro:Duct,uro:frnFacilityAttribute.PortTransportationFacility,uro:length,,,規模_延長,,,,uro:DuctPortTransportationFacilityuro:length,,,,PortTransportationFacility,uro:length,,
unf,uro:Duct,uro:frnFacilityAttribute.PortTransportationFacility,uro:area,,,規模_面積,,,,uro:DuctPortTransportationFacilityuro:area,,,,PortTransportationFacility,uro:area,,
unf,uro:Duct,uro:frnFacilityAttribute.PortTransportationFacility,uro:beddingWidth,,,規模_道路敷幅,,,,uro:DuctPortTransportationFacilityuro:beddingWidth,,,,PortTransportationFacility,uro:beddingWidth,,
unf,uro:Duct,uro:frnFacilityAttribute.PortTransportationFacility,uro:numberOfLanes,,,規模_車線数,,,,uro:DuctPortTransportationFacilityuro:numberOfLanes,,,,PortTransportationFacility,uro:numberOfLanes,,
unf,uro:Duct,uro:frnFacilityAttribute.PortTransportationFacility,uro:parkingLotCapacityOfBus,,,規模_駐車場収容台数_バス,,,,uro:DuctPortTransportationFacilityuro:parkingLotCapacityOfBus,,,,PortTransportationFacility,uro:parkingLotCapacityOfBus,,
unf,uro:Duct,uro:frnFacilityAttribute.PortTransportationFacility,uro:parkingLotCapacityOfCars,,,規模_駐車場収容台数_乗用車,,,,uro:DuctPortTransportationFacilityuro:parkingLotCapacityOfCars,,,,PortTransportationFacility,uro:parkingLotCapacityOfCars,,
unf,uro:Duct,uro:frnFacilityAttribute.PortTransportationFacility,uro:routeType,,,規模_単線・複線区分,,,,uro:DuctPortTransportationFacilityuro:routeType,,,,PortTransportationFacility,uro:routeType,,
unf,uro:Duct,uro:frnFacilityAttribute.PortTransportationFacility,uro:heightToDigit,,,規模_桁下高,,,,uro:DuctPortTransportationFacilityuro:heightToDigit,,,,PortTransportationFacility,uro:heightToDigit,,
unf,uro:Duct,uro:frnFacilityAttribute.PortTransportationFacility,uro:heightLimit,,,規模_制限高,,,,uro:DuctPortTransportationFacilityuro:heightLimit,,,,PortTransportationFacility,uro:heightLimit,,
unf,uro:Duct,uro:frnFacilityAttribute.PortTransportationFacility,uro:minimumWidth,,,規模_車道幅員,,,,uro:DuctPortTransportationFacilityuro:minimumWidth,,,,PortTransportationFacility,uro:minimumWidth,,
unf,uro:Duct,uro:frnFacilityAttribute.PortTransportationFacility,uro:minimumDepth,,,規模_最小水深,,,,uro:DuctPortTransportationFacilityuro:minimumDepth,,,,PortTransportationFacility,uro:minimumDepth,,
unf,uro:Duct,uro:frnFacilityAttribute.PortTransportationFacility,uro:numberOfAircraftParkingSpaces,,,規模_駐機数,,,,uro:DuctPortTransportationFacilityuro:numberOfAircraftParkingSpaces,,,,PortTransportationFacility,uro:numberOfAircraftParkingSpaces,,
